num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_agent_steps_sampled_this_iter,num_agent_steps_trained_this_iter,num_agent_steps_sampled_throughput_per_sec,num_agent_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths,info/learner/shared_policy/num_agent_steps_trained,info/learner/shared_policy/num_grad_updates_lifetime,info/learner/shared_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/shared_policy/learner_stats/allreduce_latency,info/learner/shared_policy/learner_stats/grad_gnorm,info/learner/shared_policy/learner_stats/cur_kl_coeff,info/learner/shared_policy/learner_stats/cur_lr,info/learner/shared_policy/learner_stats/total_loss,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss,info/learner/shared_policy/learner_stats/vf_explained_var,info/learner/shared_policy/learner_stats/kl,info/learner/shared_policy/learner_stats/entropy,info/learner/shared_policy/learner_stats/entropy_coeff
0,0,0,116000,116000,14500,14500,4000,4000,23.090205758486373,23.090205758486373,116000,116000,116000,4000,116000,False,29,default,2026-01-08_11-58-48,1767841128,173.2336230278015,4832.529676437378,48336,DESKTOP-CAER24R,127.0.0.1,4832.529676437378,29,14500,14500,116000,116000,-87.8082640171051,-4319.216174066067,-1692.394000645727,1804.375,14435,0,1,-87.8082640171051,-4319.216174066067,-1692.394000645727,1,172631.649,0.0,172631.596,166000.933,6630.406,75.41,0.0,14500,14500,116000,116000,54.95696721311475,77.81024590163935,"[-2325.6842560768127, -4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599]","[1849, 1940, 1916, 1750, 1749, 1756, 1729, 1746]",125.0,27360.5,479.5,0.0,0.60193545,2.3841857910156255e-08,0.0003,1.8164264309530458,-0.002084347594306261,5.0215647600591184,0.0019635467479626337,0.0012684680403975154,1.3845431985954444,0.5
0,0,0,120000,120000,15000,15000,4000,4000,23.146436608571868,23.146436608571868,120000,120000,120000,4000,120000,False,30,default,2026-01-08_12-01-41,1767841301,172.81277751922607,5005.342453956604,48336,DESKTOP-CAER24R,127.0.0.1,5005.342453956604,30,15000,15000,120000,120000,-87.8082640171051,-4319.216174066067,-1692.394000645727,1804.375,14435,0,0,-87.8082640171051,-4319.216174066067,-1692.394000645727,0,172797.109,0.0,172797.055,166148.678,6648.224,75.208,0.0,15000,15000,120000,120000,54.70041322314049,73.33760330578512,"[-2325.6842560768127, -4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599]","[1849, 1940, 1916, 1750, 1749, 1756, 1729, 1746]",125.0,28320.5,479.5,0.0,1.1394593,1.1920928955078127e-08,0.0003,1.664808109216392,-0.001513992986777642,4.716420502960682,0.016986413734654586,0.0022302007088438884,1.3837763038774331,0.5
0,0,0,124000,124000,15500,15500,4000,4000,23.16709767219428,23.16709767219428,124000,124000,124000,4000,124000,False,31,default,2026-01-08_12-04-34,1767841474,172.65966606140137,5178.002120018005,48336,DESKTOP-CAER24R,127.0.0.1,5178.002120018005,31,15500,15500,124000,124000,-87.8082640171051,-4319.216174066067,-1692.394000645727,1804.375,14435,0,0,-87.8082640171051,-4319.216174066067,-1692.394000645727,0,172798.438,0.0,172798.385,166148.416,6649.816,75.19,0.0,15500,15500,124000,124000,55.472839506172846,73.26831275720163,"[-2325.6842560768127, -4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599]","[1849, 1940, 1916, 1750, 1749, 1756, 1729, 1746]",125.0,29280.5,479.5,0.0,0.33861625,5.960464477539064e-09,0.0003,1.1959169199845443,-0.003697163064983518,3.782721929003795,0.03178095196684202,0.004126662655407875,1.3834937649468582,0.5
0,0,0,128000,128000,16000,16000,4000,4000,23.18606888356251,23.18606888356251,128000,128000,128000,4000,128000,False,32,default,2026-01-08_12-07-27,1767841647,172.51838612556458,5350.52050614357,48336,DESKTOP-CAER24R,127.0.0.1,5350.52050614357,32,16000,16000,128000,128000,-87.8082640171051,-4319.216174066067,-1692.394000645727,1804.375,14435,0,0,-87.8082640171051,-4319.216174066067,-1692.394000645727,0,172752.896,0.0,172752.842,166115.223,6637.567,75.329,0.0,16000,16000,128000,128000,51.950413223140494,72.06115702479337,"[-2325.6842560768127, -4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599]","[1849, 1940, 1916, 1750, 1749, 1756, 1729, 1746]",125.0,30240.5,479.5,0.0,0.6944093,2.980232238769532e-09,0.0003,1.1173848550456265,-0.0015700139976009572,3.622371867050727,0.0114366440102458,0.006970416993603754,1.3844621382653712,0.5
0,0,0,132000,132000,16500,16500,4000,4000,23.121709056008136,23.121709056008136,132000,132000,132000,4000,132000,False,33,default,2026-01-08_12-10-20,1767841820,172.99759244918823,5523.518098592758,48336,DESKTOP-CAER24R,127.0.0.1,5523.518098592758,33,16500,16500,132000,132000,-87.8082640171051,-4319.216174066067,-1678.7179911500878,1795.888888888889,16163,0,1,-87.8082640171051,-4319.216174066067,-1678.7179911500878,1,172814.818,0.0,172814.765,166148.227,6666.485,75.002,0.0,16500,16500,132000,132000,51.73057851239669,72.6210743801653,"[-2325.6842560768127, -4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747]","[1849, 1940, 1916, 1750, 1749, 1756, 1729, 1746, 1728]",125.0,31200.5,479.5,0.0,0.34798896,2.980232238769532e-09,0.0003,1.233499868120998,-0.001463416555391935,3.8549180487791697,0.01149963258455197,0.0015042050990181465,1.3849914707243443,0.5
0,0,0,136000,136000,17000,17000,4000,4000,23.18550436220244,23.18550436220244,136000,136000,136000,4000,136000,False,34,default,2026-01-08_12-13-12,1767841992,172.52158665657043,5696.039685249329,48336,DESKTOP-CAER24R,127.0.0.1,5696.039685249329,34,17000,17000,136000,136000,-87.8082640171051,-4319.216174066067,-1678.7179911500878,1795.888888888889,16163,0,0,-87.8082640171051,-4319.216174066067,-1678.7179911500878,0,172780.766,0.0,172780.713,166147.651,6632.909,75.382,0.0,17000,17000,136000,136000,53.66872427983539,73.4670781893004,"[-2325.6842560768127, -4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747]","[1849, 1940, 1916, 1750, 1749, 1756, 1729, 1746, 1728]",125.0,32160.5,479.5,0.0,0.6854168,1.490116119384766e-09,0.0003,1.513857828018566,-0.00033063923377388467,4.414277678728103,0.009393508670230706,0.0038119562027588657,1.3859007629255453,0.5
0,0,0,140000,140000,17500,17500,4000,4000,23.090084841282234,23.090084841282234,140000,140000,140000,4000,140000,False,35,default,2026-01-08_12-16-05,1767842165,173.234530210495,5869.274215459824,48336,DESKTOP-CAER24R,127.0.0.1,5869.274215459824,35,17500,17500,140000,140000,-87.8082640171051,-4319.216174066067,-1678.7179911500878,1795.888888888889,16163,0,0,-87.8082640171051,-4319.216174066067,-1678.7179911500878,0,172857.771,0.0,172857.717,166147.572,6709.893,74.517,0.0,17500,17500,140000,140000,55.34320987654321,74.2065843621399,"[-2325.6842560768127, -4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747]","[1849, 1940, 1916, 1750, 1749, 1756, 1729, 1746, 1728]",125.0,33120.5,479.5,0.0,0.8940923,7.45058059692383e-10,0.0003,1.9319335348904132,-0.002746230059346999,5.254470668236414,0.00478236706306537,0.0014809733140320096,1.3851111377278964,0.5
0,0,0,144000,144000,18000,18000,4000,4000,23.049058055430727,23.049058055430727,144000,144000,144000,4000,144000,False,36,default,2026-01-08_12-18-59,1767842339,173.54288363456726,6042.817099094391,48336,DESKTOP-CAER24R,127.0.0.1,6042.817099094391,36,18000,18000,144000,144000,-87.8082640171051,-4319.216174066067,-1534.1037592411042,1790.8,17908,0,1,-87.8082640171051,-4319.216174066067,-1534.1037592411042,1,172820.301,0.0,172820.248,166147.435,6672.513,74.934,0.0,18000,18000,144000,144000,54.11557377049181,74.44877049180327,"[-2325.6842560768127, -4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124]","[1849, 1940, 1916, 1750, 1749, 1756, 1729, 1746, 1728, 1745]",125.0,34080.5,479.5,0.0,0.65588266,3.725290298461915e-10,0.0003,1.987472384298841,-0.0035101035919069545,5.36573719282945,-0.0015320021659135819,0.0030019710637033893,1.3837722210834424,0.5
0,0,0,148000,148000,18500,18500,4000,4000,22.979350612131572,22.979350612131572,148000,148000,148000,4000,148000,False,37,default,2026-01-08_12-21-53,1767842513,174.06984853744507,6216.886947631836,48336,DESKTOP-CAER24R,127.0.0.1,6216.886947631836,37,18500,18500,148000,148000,-87.8082640171051,-4319.216174066067,-1534.1037592411042,1790.8,17908,0,0,-87.8082640171051,-4319.216174066067,-1534.1037592411042,0,173019.759,0.0,173019.759,166147.279,6872.127,72.758,0.0,18500,18500,148000,148000,53.54057377049181,74.29139344262298,"[-2325.6842560768127, -4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124]","[1849, 1940, 1916, 1750, 1749, 1756, 1729, 1746, 1728, 1745]",125.0,35040.5,479.5,0.0,0.64745516,1.8626451492309574e-10,0.0003,1.8544426660984754,-0.001203214522683993,5.096007374674082,-0.006976939054826895,0.0017729837388268759,1.3847156303624313,0.5
0,0,0,152000,152000,19000,19000,4000,4000,23.10931453345584,23.10931453345584,152000,152000,152000,4000,152000,False,38,default,2026-01-08_12-24-46,1767842686,173.09037852287292,6389.977326154709,48336,DESKTOP-CAER24R,127.0.0.1,6389.977326154709,38,19000,19000,152000,152000,-87.8082640171051,-4319.216174066067,-1534.1037592411042,1790.8,17908,0,0,-87.8082640171051,-4319.216174066067,-1534.1037592411042,0,173067.874,0.0,173067.874,166147.372,6920.099,72.253,0.0,19000,19000,152000,152000,51.49629629629631,75.01358024691358,"[-2325.6842560768127, -4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124]","[1849, 1940, 1916, 1750, 1749, 1756, 1729, 1746, 1728, 1745]",125.0,36000.5,479.5,0.0,0.6808186,9.313225746154787e-11,0.0003,1.743891624857982,-0.007764337027037982,4.8860734025637305,0.014201769791543483,0.006569299458856956,1.3827614994098743,0.5
0,0,0,156000,156000,19500,19500,4000,4000,23.14425277738873,23.14425277738873,156000,156000,156000,4000,156000,False,39,default,2026-01-08_12-27-39,1767842859,172.8300838470459,6562.807410001755,48336,DESKTOP-CAER24R,127.0.0.1,6562.807410001755,39,19500,19500,156000,156000,-87.8082640171051,-4319.216174066067,-1534.1037592411042,1790.8,17908,0,0,-87.8082640171051,-4319.216174066067,-1534.1037592411042,0,173027.42,0.0,173027.42,166113.426,6913.591,72.321,0.0,19500,19500,156000,156000,55.596296296296295,76.8753086419753,"[-2325.6842560768127, -4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124]","[1849, 1940, 1916, 1750, 1749, 1756, 1729, 1746, 1728, 1745]",125.0,36960.5,479.5,0.0,0.8787117,9.313225746154787e-11,0.0003,2.435693610459566,-0.0016078949207440018,6.256626035273075,-0.004459898608426253,0.00266216655655127,1.3820230105270943,0.5
0,0,0,160000,160000,20000,20000,4000,4000,23.12850294792114,23.12850294792114,160000,160000,160000,4000,160000,False,40,default,2026-01-08_12-30-32,1767843032,172.9467751979828,6735.754185199738,48336,DESKTOP-CAER24R,127.0.0.1,6735.754185199738,40,20000,20000,160000,160000,-87.8082640171051,-4319.216174066067,-1343.0126515626907,1778.0,17780,0,1,-87.8082640171051,-4319.216174066067,-1343.0126515626907,1,173040.82,0.0,173040.82,166145.456,6894.86,72.518,0.0,20000,20000,160000,160000,54.37190082644628,76.2909090909091,"[-4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883]","[1940, 1916, 1750, 1749, 1756, 1729, 1746, 1728, 1745, 1721]",125.0,37920.5,479.5,0.0,0.8055302,4.6566128730773935e-11,0.0003,1.6133209872990846,-0.0056018767352118935,4.621262079228957,-0.013057000562548637,0.004866304660619392,1.3834163464605809,0.5
0,0,0,164000,164000,20500,20500,4000,4000,23.214528715614875,23.214528715614875,164000,164000,164000,4000,164000,False,41,default,2026-01-08_12-33-25,1767843205,172.3058886528015,6908.060073852539,48336,DESKTOP-CAER24R,127.0.0.1,6908.060073852539,41,20500,20500,164000,164000,-87.8082640171051,-4319.216174066067,-1343.0126515626907,1778.0,17780,0,0,-87.8082640171051,-4319.216174066067,-1343.0126515626907,0,173005.543,0.0,173005.443,166145.666,6859.274,72.894,0.0,20500,20500,164000,164000,51.69999999999999,75.92520661157026,"[-4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883]","[1940, 1916, 1750, 1749, 1756, 1729, 1746, 1728, 1745, 1721]",125.0,38880.5,479.5,0.0,0.57939184,2.3283064365386967e-11,0.0003,1.1763707327811668,-0.0017401457136050644,3.7398144528269768,-0.0008658844356735548,0.0011420540506819597,1.3835926949977875,0.5
0,0,0,168000,168000,21000,21000,4000,4000,23.098311019328627,23.098311019328627,168000,168000,168000,4000,168000,False,42,default,2026-01-08_12-36-18,1767843378,173.17283487319946,7081.2329087257385,48336,DESKTOP-CAER24R,127.0.0.1,7081.2329087257385,42,21000,21000,168000,168000,-87.8082640171051,-4319.216174066067,-1343.0126515626907,1778.0,17780,0,0,-87.8082640171051,-4319.216174066067,-1343.0126515626907,0,173071.088,0.0,173070.988,166145.176,6925.308,72.199,0.0,21000,21000,168000,168000,52.150205761316876,75.15473251028807,"[-4319.216174066067, -3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883]","[1940, 1916, 1750, 1749, 1756, 1729, 1746, 1728, 1745, 1721]",125.0,39840.5,479.5,0.0,0.37172014,1.1641532182693484e-11,0.0003,1.7240093757708868,-0.003993680632508282,4.840953943878413,0.0024534589300553005,0.00307867529193996,1.3849478210012118,0.5
0,0,0,172000,172000,21500,21500,4000,4000,23.198626413422105,23.198626413422105,172000,172000,172000,4000,172000,False,43,default,2026-01-08_12-39-10,1767843550,172.4240016937256,7253.656910419464,48336,DESKTOP-CAER24R,127.0.0.1,7253.656910419464,43,21500,21500,172000,172000,-87.8082640171051,-3781.615117251873,-931.4445851445198,1758.6,17586,0,1,-87.8082640171051,-3781.615117251873,-931.4445851445198,1,173013.729,0.0,173013.629,166145.412,6867.613,72.805,0.0,21500,21500,172000,172000,51.47644628099173,75.13181818181819,"[-3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745]","[1916, 1750, 1749, 1756, 1729, 1746, 1728, 1745, 1721, 1746]",125.0,40800.5,479.5,0.0,0.4587182,5.820766091346742e-12,0.0003,1.9263738630339504,-0.0022794480459803405,5.241091438134512,0.0026926670223474504,0.0025366220580058515,1.3837848227471112,0.5
0,0,0,176000,176000,22000,22000,4000,4000,23.204757877596105,23.204757877596105,176000,176000,176000,4000,176000,False,44,default,2026-01-08_12-42-03,1767843723,172.37844157218933,7426.035351991653,48336,DESKTOP-CAER24R,127.0.0.1,7426.035351991653,44,22000,22000,176000,176000,-87.8082640171051,-3781.615117251873,-931.4445851445198,1758.6,17586,0,0,-87.8082640171051,-3781.615117251873,-931.4445851445198,0,172999.414,0.0,172999.314,166146.38,6852.33,72.968,0.0,22000,22000,176000,176000,51.647736625514405,74.07983539094651,"[-3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745]","[1916, 1750, 1749, 1756, 1729, 1746, 1728, 1745, 1721, 1746]",125.0,41760.5,479.5,0.0,0.8159409,2.910383045673371e-12,0.0003,1.5277238344152768,-0.000589987799564066,4.438960974663496,0.007492951055367788,0.003350215557192371,1.3823333442211152,0.5
0,0,0,180000,180000,22500,22500,4000,4000,23.17940881511087,23.17940881511087,180000,180000,180000,4000,180000,False,45,default,2026-01-08_12-44-55,1767843895,172.5669550895691,7598.6023070812225,48336,DESKTOP-CAER24R,127.0.0.1,7598.6023070812225,45,22500,22500,180000,180000,-87.8082640171051,-3781.615117251873,-931.4445851445198,1758.6,17586,0,0,-87.8082640171051,-3781.615117251873,-931.4445851445198,0,172932.657,0.0,172932.557,166146.995,6785.058,73.691,0.0,22500,22500,180000,180000,51.667768595041316,73.65785123966944,"[-3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745]","[1916, 1750, 1749, 1756, 1729, 1746, 1728, 1745, 1721, 1746]",125.0,42720.5,479.5,0.0,0.54415387,1.4551915228366855e-12,0.0003,1.7216884210705756,-0.0025397347017133143,4.831878321617841,-0.0019162577266494433,0.0048196302537016605,1.3834220039347807,0.5
0,0,0,184000,184000,23000,23000,4000,4000,23.124786615873873,23.124786615873873,184000,184000,184000,4000,184000,False,46,default,2026-01-08_12-47-48,1767844068,172.97456908226013,7771.576876163483,48336,DESKTOP-CAER24R,127.0.0.1,7771.576876163483,46,23000,23000,184000,184000,-87.8082640171051,-3781.615117251873,-931.4445851445198,1758.6,17586,0,0,-87.8082640171051,-3781.615117251873,-931.4445851445198,0,172875.825,0.0,172875.725,166114.199,6761.023,73.953,0.0,23000,23000,184000,184000,51.6395061728395,72.8917695473251,"[-3781.615117251873, -723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745]","[1916, 1750, 1749, 1756, 1729, 1746, 1728, 1745, 1721, 1746]",125.0,43680.5,479.5,0.0,0.67192805,7.275957614183427e-13,0.0003,1.934043021624287,-0.004338805038908807,5.259829085320234,0.009900221476952235,0.004503778806403523,1.3830654459695022,0.5
0,0,0,188000,188000,23500,23500,4000,4000,23.198283602983256,23.198283602983256,188000,188000,188000,4000,188000,False,47,default,2026-01-08_12-50-41,1767844241,172.42654967308044,7944.003425836563,48336,DESKTOP-CAER24R,127.0.0.1,7944.003425836563,47,23500,23500,188000,188000,-87.8082640171051,-1569.3099151849747,-579.0551144719124,1740.0,17400,0,1,-87.8082640171051,-1569.3099151849747,-579.0551144719124,1,172711.548,0.0,172711.448,166147.409,6563.588,76.178,0.0,23500,23500,188000,188000,51.23636363636364,72.75661157024793,"[-723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988]","[1750, 1749, 1756, 1729, 1746, 1728, 1745, 1721, 1746, 1730]",125.0,44640.5,479.5,0.0,0.5773201,3.6379788070917137e-13,0.0003,1.4512019213909904,-0.002969724254216999,4.29275728414456,0.021918675179282823,0.00525615875654055,1.3844139999399583,0.5
0,0,0,192000,192000,24000,24000,4000,4000,23.10188931144271,23.10188931144271,192000,192000,192000,4000,192000,False,48,default,2026-01-08_12-53-34,1767844414,173.14601182937622,8117.149437665939,48336,DESKTOP-CAER24R,127.0.0.1,8117.149437665939,48,24000,24000,192000,192000,-87.8082640171051,-1569.3099151849747,-579.0551144719124,1740.0,17400,0,0,-87.8082640171051,-1569.3099151849747,-579.0551144719124,0,172717.111,0.0,172717.011,166148.491,6568.02,76.126,0.0,24000,24000,192000,192000,51.38395061728396,72.62880658436215,"[-723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988]","[1750, 1749, 1756, 1729, 1746, 1728, 1745, 1721, 1746, 1730]",125.0,45600.5,479.5,0.0,1.0615815,3.6379788070917137e-13,0.0003,2.174693004414439,-0.001997900896822102,5.737369472781817,0.007666663390894731,0.0030704296709108524,1.3839876412103573,0.5
0,0,0,196000,196000,24500,24500,4000,4000,23.176815906636474,23.176815906636474,196000,196000,196000,4000,196000,False,49,default,2026-01-08_12-56-26,1767844586,172.58626103401184,8289.735698699951,48336,DESKTOP-CAER24R,127.0.0.1,8289.735698699951,49,24500,24500,196000,196000,-87.8082640171051,-1569.3099151849747,-579.0551144719124,1740.0,17400,0,0,-87.8082640171051,-1569.3099151849747,-579.0551144719124,0,172692.829,0.0,172692.729,166149.077,6543.051,76.417,0.1,24500,24500,196000,196000,51.8198347107438,71.98181818181817,"[-723.9164552688599, -1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988]","[1750, 1749, 1756, 1729, 1746, 1728, 1745, 1721, 1746, 1730]",125.0,46560.5,479.5,0.0,1.4644746,1.8189894035458568e-13,0.0003,1.9437327768653632,-0.007380374635007078,5.284128242482741,0.04779258457322915,0.005945381323888447,1.3819019392132759,0.5
0,0,0,200000,200000,25000,25000,4000,4000,23.066930458283863,23.066930458283863,200000,200000,200000,4000,200000,False,50,default,2026-01-08_12-59-20,1767844760,173.40842151641846,8463.14412021637,48336,DESKTOP-CAER24R,127.0.0.1,8463.14412021637,50,25000,25000,200000,200000,-57.472880423069,-1569.3099151849747,-512.4107569873333,1739.7,17397,0,1,-57.472880423069,-1569.3099151849747,-512.4107569873333,1,172738.994,0.0,172738.894,166149.624,6588.77,75.887,0.1,25000,25000,200000,200000,51.791393442622955,71.83032786885246,"[-1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069]","[1749, 1756, 1729, 1746, 1728, 1745, 1721, 1746, 1730, 1747]",125.0,47520.5,479.5,0.0,1.1072096,1.8189894035458568e-13,0.0003,1.9767734461774429,-0.0027872237568468943,5.342176417261362,-0.014135563435653845,0.0033725448907930967,1.3830550827085972,0.5
0,0,0,204000,204000,25500,25500,4000,4000,23.09216406261377,23.09216406261377,204000,204000,204000,4000,204000,False,51,default,2026-01-08_13-02-13,1767844933,173.2209324836731,8636.365052700043,48336,DESKTOP-CAER24R,127.0.0.1,8636.365052700043,51,25500,25500,204000,204000,-57.472880423069,-1569.3099151849747,-512.4107569873333,1739.7,17397,0,0,-57.472880423069,-1569.3099151849747,-512.4107569873333,0,172830.398,0.0,172830.298,166148.611,6681.187,74.837,0.1,25500,25500,204000,204000,51.748971193415635,69.8275720164609,"[-1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069]","[1749, 1756, 1729, 1746, 1728, 1745, 1721, 1746, 1730, 1747]",125.0,48480.5,479.5,0.0,1.0902492,9.094947017729284e-14,0.0003,1.9823109560956558,-0.004179106412144999,5.357584829380115,0.033529883498946825,0.0033603005731460173,1.3846047100921473,0.5
0,0,0,208000,208000,26000,26000,4000,4000,23.095571498732966,23.095571498732966,208000,208000,208000,4000,208000,False,52,default,2026-01-08_13-05-06,1767845106,173.19388103485107,8809.558933734894,48336,DESKTOP-CAER24R,127.0.0.1,8809.558933734894,52,26000,26000,208000,208000,-57.472880423069,-1569.3099151849747,-512.4107569873333,1739.7,17397,0,0,-57.472880423069,-1569.3099151849747,-512.4107569873333,0,172832.452,0.0,172832.352,166148.935,6682.917,74.818,0.1,26000,26000,208000,208000,52.67654320987655,69.71893004115226,"[-1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069]","[1749, 1756, 1729, 1746, 1728, 1745, 1721, 1746, 1730, 1747]",125.0,49440.5,479.5,0.0,1.0009494,4.547473508864642e-14,0.0003,2.0546673739949863,-0.0028505246770995046,5.498019195596377,-0.0017921019966403644,0.004209627370475465,1.3829834303508202,0.5
0,0,0,212000,212000,26500,26500,4000,4000,23.11548457496789,23.11548457496789,212000,212000,212000,4000,212000,False,53,default,2026-01-08_13-07-59,1767845279,173.0451762676239,8982.604110002518,48336,DESKTOP-CAER24R,127.0.0.1,8982.604110002518,53,26500,26500,212000,212000,-57.472880423069,-1569.3099151849747,-512.4107569873333,1739.7,17397,0,0,-57.472880423069,-1569.3099151849747,-512.4107569873333,0,172894.47,0.0,172894.369,166115.813,6778.157,73.766,0.1,26500,26500,212000,212000,51.897530864197535,68.68395061728397,"[-1473.151795387268, -87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069]","[1749, 1756, 1729, 1746, 1728, 1745, 1721, 1746, 1730, 1747]",125.0,50400.5,479.5,0.0,2.0192256,2.273736754432321e-14,0.0003,1.8070377557848891,-0.0022689338076209726,5.0023132994771,-0.0024514353523651757,0.0035497447247545702,1.3836999293416739,0.5
0,0,0,216000,216000,27000,27000,4000,4000,23.11817861721458,23.11817861721458,216000,216000,216000,4000,216000,False,54,default,2026-01-08_13-10-53,1767845453,173.02501153945923,9155.629121541977,48336,DESKTOP-CAER24R,127.0.0.1,9155.629121541977,54,27000,27000,216000,216000,-57.472880423069,-1569.3099151849747,-385.8143092751503,1737.1,17371,0,1,-57.472880423069,-1569.3099151849747,-385.8143092751503,1,172959.027,0.0,172958.926,166148.465,6810.161,73.42,0.1,27000,27000,216000,216000,51.33909465020576,68.05473251028808,"[-87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808]","[1756, 1729, 1746, 1728, 1745, 1721, 1746, 1730, 1747, 1723]",125.0,51360.5,479.5,0.0,2.1765418,1.1368683772161605e-14,0.0003,1.6976234226798017,-0.0031928059720182016,4.784715485572815,0.05173249008754889,0.002507454663296945,1.3830830249935389,0.5
